字段1,name,字段3,字段4,字段5,字段6,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14
https://yt3.ggpht.com/a/AGF-l7_h5RKxPmKRBhejCDHab3yjMmfP-Gm1RrcBRA=s88-c-k-c0xffffffff-no-rj-mo,OTV,"68,063","2,195,019","839,883,948",IN,News,"Jan 20th, 2012",A-,"5,300th","4,632nd","1,248th",$15.2K - $243.1K,$182.3K - $2.9M
https://yt3.ggpht.com/a/AGF-l7_O7bvt6XAQHpyZhtwVjB0yliC7S135m2N1pg=s88-c-k-c0xffffffff-no-rj-mo,HetareBBoy,769,"67,811","29,269,641",JP,Music,"Aug 21st, 2011",A-,"193,947th","105,184th","1,248th",$13 - $213,$160 - $2.6K
https://yt3.ggpht.com/a/AGF-l7_vaZ5aRcfEHpDbeYpMiQk3dqxyHSuZj7Ej4g=s88-c-k-c0xffffffff-no-rj-mo,Kch Multimedia Naat,"3,715","2,952,498","732,745,271",PK,People,"Nov 19th, 2015",A-,"3,382nd","4,356th","1,249th",$6.2K - $99.2K,$74.4K - $1.2M
https://yt3.ggpht.com/a/AGF-l7-q9CT2eDNlZgQri-eG-P8kz5Wyoob4QFOD-Q=s88-c-k-c0xffffffff-no-rj-mo,Pinkfong! Canciones Infantiles,510,"3,342,122","1,155,286,095",ES,Education,"Mar 16th, 2016",A-,"2,774th","2,877th","1,250th",$19.2K - $307.7K,$230.8K - $3.7M
https://yt3.ggpht.com/a/AGF-l79-vbS5I5tXotT8BWMnrVp6qDg9R8LJqb5qMw=s88-c-k-c0xffffffff-no-rj-mo,Anupam Movie Songs,"1,284","2,541,166","1,093,498,222",BD,,"Feb 5th, 2018",A-,"4,224th","2,946th","1,252nd",$17.8K - $285.5K,$214.1K - $3.4M
https://yt3.ggpht.com/a/AGF-l7_FD9f0Dt9BvOaJDkRAhfJtIOR1QPALBh6f0Q=s88-c-k-c0xffffffff-no-rj-mo,Rice TV,104,0,"378,997,853",US,,"Oct 25th, 2012",A-,"28,924,841st","8,307th","1,251st",$751 - $12K,$9K - $144.3K
https://yt3.ggpht.com/a/AGF-l7-DQph31_UPZbjDCLmKU4zBgb764vSFg4MHkg=s88-c-k-c0xffffffff-no-rj-mo,PC Bob and Mr Bean: Cartoons for Kids,"3,323","6,609,809","2,330,119,429",GB,Entertainment,"Apr 26th, 2017",A-,917th,922nd,"1,253rd",$16.8K - $268.7K,$201.5K - $3.2M
https://yt3.ggpht.com/a/AGF-l799LXIcen2_1LKXDQ8QfNvjRw1e2IEDMqrMbA=s88-c-k-c0xffffffff-no-rj-mo,Purana Hindustan,41,0,"449,587,189",,Entertainment,"Feb 5th, 2018",A-,"28,899,489th","7,683rd","1,254th",$18.3K - $292.6K,$219.5K - $3.5M
https://yt3.ggpht.com/a/AGF-l7-YeWLAWkbLgnR57cXYKEI8rquD1yFGQxhMGw=s88-c-k-c0xffffffff-no-rj-mo,★ Kids Roma Show,460,"8,646,025","2,186,873,669",US,Entertainment,"May 12th, 2015",A-,600th,"1,103rd","1,256th",$23.4K - $375.1K,$281.3K - $4.5M
https://yt3.ggpht.com/a/AGF-l78-jQMuH1AOAZuARWgXWO88urTNNQu_F5v6Hw=s88-c-k-c0xffffffff-no-rj-mo,Hero Movies 2019,120,"4,782,087","573,970,050",,People,"Feb 22nd, 2017",A-,"1,600th","6,358th","1,255th",$36.2K - $578.4K,$433.8K - $6.9M
https://yt3.ggpht.com/a/AGF-l7-HyG5fmsc9BXSZtqvdV9l9kktc0lz9GF2PLw=s88-c-k-c0xffffffff-no-rj-mo,123 GO! Portuguese,34,"1,189,940","208,754,208",PT,,"Mar 13th, 2019",A-,"21,096th","108,287th","1,257th",$14.9K - $238.3K,$178.7K - $2.9M
https://yt3.ggpht.com/a/AGF-l7-FDRGDntmJtR7Olv2s2xtaywtjNAi_88GV8Q=s88-c-k-c0xffffffff-no-rj-mo,Clube Kids,688,"1,764,997","300,160,417",BR,Entertainment,"May 21st, 2015",A-,"6,877th","12,282nd","1,259th",$755 - $12.1K,$9.1K - $144.9K
https://yt3.ggpht.com/a/AGF-l7-6E2KYssXXq5y_7dap0fpp2dCRFrnw09x--Q=s88-c-k-c0xffffffff-no-rj-mo,Comedyplus With Neetuarya,112,"1,977,153","448,171,118",IN,,"Mar 22nd, 2018",A-,"6,027th","7,158th","1,260th",$7.5K - $120K,$90K - $1.4M
https://yt3.ggpht.com/a/AGF-l7_gI4UunbG52A_WjyjXPjny4D_E7kk-a_wejg=s88-c-k-c0xffffffff-no-rj-mo,Maul Ibra,767,"2,497,148","734,442,034",ID,,"Sep 4th, 2016",A-,"4,305th","4,824th","1,262nd",$8.1K - $130.2K,$97.6K - $1.6M
https://yt3.ggpht.com/a/AGF-l7-Ke9yUXv1MxR9NXh3VQosh-4NQwuW4_dQpuA=s88-c-k-c0xffffffff-no-rj-mo,Awesome Kids Toys,13,"3,315,038","6,515,208",CA,,"Mar 1st, 2016",A-,"2,765th","7,081st","1,264th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l7_nJZbADexic4HCyIEDQR-sz-siIOxPQ-J7ig=s88-c-k-c0xffffffff-no-rj-mo,Panchatantra Stories for Kids,68,"1,437,525","383,078,461",IN,Entertainment,"Nov 27th, 2017",A-,"17,295th","9,872nd","1,263rd",$24K - $383.6K,$287.7K - $4.6M
https://yt3.ggpht.com/a/AGF-l79rgaI8Sprle1G3W9-WSNpjqDZk3Ydrr0J3ng=s88-c-k-c0xffffffff-no-rj-mo,Power Vision,945,"5,939,410","2,015,440,301",US,Entertainment,"Aug 24th, 2016",A-,"1,115th","1,082nd","1,266th",$15.6K - $250.1K,$187.6K - $3M
https://yt3.ggpht.com/a/AGF-l7-5iWef1UHvWyjHxr9GYDVVhwm-V5C0avOf_Q=s88-c-k-c0xffffffff-no-rj-mo,Анимационные сериалы,"1,667","3,994,856","3,015,134,290",RU,Film,"Mar 17th, 2014",A-,"2,080th",621st,"1,265th",$22.5K - $359.4K,$269.5K - $4.3M
https://yt3.ggpht.com/a/AGF-l78d7IpAMmyjSb55uCZcWnxwN_M1U02KKoV-Vg=s88-c-k-c0xffffffff-no-rj-mo,KOOVS,171,"1,121,591","304,700,866",IN,Howto,"Aug 14th, 2011",A-,"13,774th","11,784th","1,267th",$24 - $386,$289 - $4.6K
https://yt3.ggpht.com/a/AGF-l7-y0nDEanQ10yER-Z9Pb-4PyWQ9jCE0qGtxCQ=s88-c-k-c0xffffffff-no-rj-mo,UP Tak,"8,278","2,281,510","500,875,600",IN,,"Jun 11th, 2018",A-,"4,872nd","6,369th","1,267th",$8.9K - $142.8K,$107.1K - $1.7M
https://yt3.ggpht.com/a/AGF-l79Juwj7xOBxs7LHxs3asyE9X2-8Fn5hhS5W9A=s88-c-k-c0xffffffff-no-rj-mo,Um só Caminho,112,0,"33,154,599",BR,,"Oct 12th, 2016",A-,"28,844,646th","106,225th","1,268th",$361 - $5.8K,$4.3K - $69.4K
https://yt3.ggpht.com/a/AGF-l7_pwsEFxqO3sheruj4l8GYZiZW0UAePElhOFQ=s88-c-k-c0xffffffff-no-rj-mo,GamingWithKev,"1,651","4,805,584","2,415,097,127",US,Games,"May 8th, 2015",A-,"1,574th",876th,"1,269th",$18.9K - $302.6K,$226.9K - $3.6M
https://yt3.ggpht.com/a/AGF-l78Cca_6DOUNZFgPIQzAHk_YItUCKwu03SMbsQ=s88-c-k-c0xffffffff-no-rj-mo,Нюся ТВ,273,"1,377,098","339,664,093",UA,People,"Nov 28th, 2016",A-,"9,539th","9,540th","1,270th",$2.7K - $42.6K,$32K - $511.6K
https://yt3.ggpht.com/a/AGF-l78c49Cf-rCBWiW-FLn3tb5_2KuRm4Dvxm54mw=s88-c-k-c0xffffffff-no-rj-mo,GunsNRosesVEVO,39,"4,828,141","4,403,318,181",US,Music,"May 12th, 2009",A-,"1,546th",319th,"1,271st",$14K - $223.9K,$167.9K - $2.7M
https://yt3.ggpht.com/a/AGF-l79eVkvQ9C3bm_G3qnX7SS_kZPxjV9m9SKUmOA=s88-c-k-c0xffffffff-no-rj-mo,Times Music,"1,245","4,756,837","1,472,300,474",IN,Music,"Dec 13th, 2010",A-,"1,603rd","1,746th","1,273rd",$15.2K - $243.7K,$182.7K - $2.9M
https://yt3.ggpht.com/a/AGF-l792O08HBZjeXxdSKXzv3tusSS94XHyAGppxKQ=s88-c-k-c0xffffffff-no-rj-mo,America's Funniest Home Videos,"1,076","2,191,177","836,808,739",US,Comedy,"Aug 12th, 2010",A-,"5,235th","3,040th","1,274th",$10.1K - $161.3K,$121K - $1.9M
https://yt3.ggpht.com/a/AGF-l79gI7NoKDcfzU_AZFFx9dPtTK8khoKv8mZpqg=s88-c-k-c0xffffffff-no-rj-mo,미니특공대TV,564,"2,179,301","970,449,666",KR,Film,"Jul 26th, 2016",A-,"6,229th","4,448th","1,275th",$33.5K - $536.6K,$402.5K - $6.4M
https://yt3.ggpht.com/a/AGF-l78OD_odLWSH3uwIuQaK4IENLphZnYCjFWf3Tg=s88-c-k-c0xffffffff-no-rj-mo,Disney Channel,"2,844","3,330,200","1,238,731,071",US,Entertainment,"Feb 19th, 2006",A-,"2,804th","2,269th","1,276th",$16.7K - $266.8K,$200.1K - $3.2M
https://yt3.ggpht.com/a/AGF-l7-qcfwUjSU-809KAh6CFz_raZyznLqe83Dc9A=s88-c-k-c0xffffffff-no-rj-mo,3ater Alsham عطر الشام,"4,659","665,807","1,207,752,537",US,Entertainment,"May 18th, 2017",A-,"22,139th","2,549th","1,277th",$19.8K - $317K,$237.7K - $3.8M
https://yt3.ggpht.com/a/AGF-l7_bG5w_FLsILVLWENeVVYnLoU1Q9LsREHD1iQ=s88-c-k-c0xffffffff-no-rj-mo,Funny Vines,78,"5,423,800","1,614,146,669",CH,People,"Jun 6th, 2016",A-,"1,310th","1,565th","1,278th",$18.2K - $291.9K,$218.9K - $3.5M
https://yt3.ggpht.com/a/AGF-l7_iaBmCgVAW69dh6s3TZQQ667qNziv6cNc7FQ=s88-c-k-c0xffffffff-no-rj-mo,HiMan,194,"10,519,661","898,129,716",,People,"Oct 16th, 2014",A-,429th,"3,974th","1,279th",$17.2K - $274.6K,$206K - $3.3M
https://yt3.ggpht.com/a/AGF-l78VKZnnihreUA9xn9SAMhtENcGYO6kj3BoD8A=s88-c-k-c0xffffffff-no-rj-mo,America's Got Talent,"2,178","13,030,042","2,926,020,194",US,Entertainment,"Jun 29th, 2006",A-,281st,708th,"1,280th",$32.5K - $519.9K,$389.9K - $6.2M
https://yt3.ggpht.com/a/AGF-l7903sDCe8kkmFFSKhznQOho6fTemCuw_f3zHg=s88-c-k-c0xffffffff-no-rj-mo,The King of Random,975,"11,823,810","2,523,342,288",US,Education,"Jan 4th, 2010",A-,330th,793rd,"1,281st",$17.5K - $279.9K,$209.9K - $3.4M
https://yt3.ggpht.com/a/AGF-l7-gBnUewDA_vTAdS0N0Nxm65tXVCstVo8B3CA=s88-c-k-c0xffffffff-no-rj-mo,MoratVEVO,37,"1,789,171","1,787,176,593",US,Music,"Nov 4th, 2014",A-,"6,651st","1,287th","1,282nd",$10.9K - $174.3K,$130.7K - $2.1M
https://yt3.ggpht.com/a/AGF-l79_L__Xc6v6qMP9oZH0OYNi6mfhjQWKot0Heg=s88-c-k-c0xffffffff-no-rj-mo,Kanak News,"63,929","2,044,684","981,468,553",IN,News,"Feb 27th, 2011",A-,"5,806th","3,343rd","1,283rd",$17.9K - $286.3K,$214.7K - $3.4M
https://yt3.ggpht.com/a/AGF-l7-qQW86wdnO0XLiOImmlB-jO7zkbHOoKoiNfA=s88-c-k-c0xffffffff-no-rj-mo,İstanbullu Gelin,"1,703","1,105,531","1,200,803,098",,People,"Jan 25th, 2017",A-,"11,775th","2,126th","1,284th",$3.3K - $52.2K,$39.1K - $626.4K
https://yt3.ggpht.com/a/AGF-l79KRbRde8T-qCXKC1IMkmfzRMfIPxgfN1ZFkA=s88-c-k-c0xffffffff-no-rj-mo,Lojas Riachuelo,565,"191,128","238,643,382",BR,Entertainment,"May 28th, 2009",A-,"79,763rd","16,867th","1,285th",$1.3K - $21.1K,$15.8K - $252.9K
https://yt3.ggpht.com/a/AGF-l79Bc9LKXvaqnN1VftRG3o0dAC4jxkWreU6ykA=s88-c-k-c0xffffffff-no-rj-mo,New Released 2019 Full Hindi Dubbed Movies,11,0,"34,751,450",IN,Film,"Aug 30th, 2016",A-,"28,802,541st","26,735,681st","1,287th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l78be1gs9vXDGVF_0IqkiFNaG3xlv_S1AyA8kA=s88-c-k-c0xffffffff-no-rj-mo,はねまりチャンネルHane & Mari's…,"1,028","1,725,681","905,823,927",JP,People,"Aug 27th, 2014",A-,"7,280th","3,470th","1,288th",$8.5K - $136.1K,$102.1K - $1.6M
https://yt3.ggpht.com/a/AGF-l7-4vZEnYQ6l0ouneuhPJAFuli32cquiXjZymA=s88-c-k-c0xffffffff-no-rj-mo,Kids Learning HD Toy Egg Videos,527,0,"685,250,314",,Education,"Sep 22nd, 2015",A-,"28,861,919th","4,874th","1,290th",$3.5K - $56.3K,$42.2K - $675.9K
https://yt3.ggpht.com/a/AGF-l7_JLDjJrJU6TEWviEiJQLdBmLyPiZQxkvci1w=s88-c-k-c0xffffffff-no-rj-mo,ALL THE K-POP,"10,200","4,728,582","2,340,991,389",KR,Entertainment,"Apr 26th, 2012",A-,"1,607th",871st,"1,291st",$14.2K - $226.6K,$170K - $2.7M
https://yt3.ggpht.com/a/AGF-l78xORWykYH1k61EXdv557qZmWZsyEv5DLjLBw=s88-c-k-c0xffffffff-no-rj-mo,BBC News عربي,"28,022","3,253,783","938,323,591",GB,News,"Apr 7th, 2009",A-,"2,932nd","4,072nd","1,292nd",$17.1K - $273.5K,$205.1K - $3.3M
https://yt3.ggpht.com/a/AGF-l7-847D42MAHZ6FAPh6LSA7Wal4uMQw-QB52-Q=s88-c-k-c0xffffffff-no-rj-mo,Top Trending News,299,"1,287,042","38,277,060",IN,,"Jun 5th, 2017",A-,"9,683rd","682,201st","1,293rd",$91 - $1.5K,$1.1K - $17.5K
https://yt3.ggpht.com/a/AGF-l7_TwN8c1CqHpHvbMYBNKiM5EPaZCPJvjO8bLQ=s88-c-k-c0xffffffff-no-rj-mo,VTV24,"15,891","1,237,305","635,521,373",VN,News,"Feb 17th, 2016",A-,"11,960th","5,312th","1,294th",$6.5K - $103.7K,$77.8K - $1.2M
https://yt3.ggpht.com/a/AGF-l78KKdy5RjYYRYV9f6n0lkibukLxSzPAdRvBuA=s88-c-k-c0xffffffff-no-rj-mo,Daily Dose Of Internet,82,"5,960,908","406,078,590",US,Entertainment,"Jul 15th, 2015",A-,"1,098th","8,805th","1,295th",$16.7K - $267.9K,$200.9K - $3.2M
https://yt3.ggpht.com/a/AGF-l7-9u6YDzUigPuSiK_kk1cbELm0G3R5RyN3Qhg=s88-c-k-c0xffffffff-no-rj-mo,Hafiz Indonesia,"1,280","1,333,228","237,018,924",ID,Education,"Feb 7th, 2014",A-,"23,172nd","20,170th","1,296th",$1.6K - $25.2K,$18.9K - $302.6K
https://yt3.ggpht.com/a/AGF-l7_UgxSTu2g2nK9kfZRbNK0uzIuxuni_HOn3jA=s88-c-k-c0xffffffff-no-rj-mo,Gold Coast Music,876,"1,411,500","854,764,125",CA,Music,"Mar 6th, 2013",A-,"9,575th","4,053rd","1,297th",$14K - $223.2K,$167.4K - $2.7M
https://yt3.ggpht.com/a/AGF-l7-uwUnL9_SCZ2nTGfh2s60Nn354ToYuZSS7sw=s88-c-k-c0xffffffff-no-rj-mo,Funday,199,"1,475,799","326,562,337",US,Entertainment,"Nov 17th, 2006",A-,"28,894,592nd","9,763rd","1,298th",$950 - $15.2K,$11.4K - $182.3K
https://yt3.ggpht.com/a/AGF-l79WifzXufBuIq6rAz221o_fee5tVlP5uVJurg=s88-c-k-c0xffffffff-no-rj-mo,Kia Motors India,68,"177,092","666,760,666",IN,,"Nov 15th, 2017",A-,"93,323rd","7,586th","1,299th",$29.9K - $478.4K,$358.8K - $5.7M
https://yt3.ggpht.com/a/AGF-l79I0xuZvEPAt3cA_UxfL3BJa4VxVSM6cxQgKg=s88-c-k-c0xffffffff-no-rj-mo,CBeebies Español,276,"419,737","119,371,436",,Entertainment,"Jun 30th, 2015",A-,"36,829th","134,810th","1,300th",$832 - $13.3K,$10K - $159.8K
https://yt3.ggpht.com/a/AGF-l78cyvz6zqRy9lZAElO4NmnrHzVSZzDxYnhRHA=s88-c-k-c0xffffffff-no-rj-mo,COCOLAND,11,"4,081,755","824,881,855",US,Entertainment,"Jan 8th, 2015",A-,"2,020th","3,848th","1,301st",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l7_Pqwd9B_phwvZzxnxvD1acPmsVwSctNQTK-w=s88-c-k-c0xffffffff-no-rj-mo,Life Hacks & Experiments,460,"5,456,940","1,797,374,234",RS,Entertainment,"Sep 10th, 2013",A-,"1,272nd","1,259th","1,302nd",$6.3K - $100.1K,$75.1K - $1.2M
https://yt3.ggpht.com/a/AGF-l78bfSvLaAaYI3hq0qVRDLsrqgqfMkDv51uzoQ=s88-c-k-c0xffffffff-no-rj-mo,Yode,988,"1,817,511","609,374,807",AU,Games,"Oct 10th, 2014",A-,"6,802nd","5,284th","1,303rd",$17.4K - $278.3K,$208.7K - $3.3M
https://yt3.ggpht.com/a/AGF-l7_lVB0r9AXhELw5eqTUwQV5m3CtAdPc_HDDGA=s88-c-k-c0xffffffff-no-rj-mo,Kiwi Show,412,"1,039,173","326,324,025",US,Entertainment,"Mar 21st, 2016",A-,"16,090th","12,643rd","1,304th",$5.8K - $92.7K,$69.6K - $1.1M
https://yt3.ggpht.com/a/AGF-l78c6xRRg97i8BBSpAnfY3ZJMzVmZz15q812dQ=s88-c-k-c0xffffffff-no-rj-mo,V LIVE,"1,550","562,187","462,197,412",,Entertainment,"Jul 21st, 2015",A-,"27,257th","6,730th","1,305th",$2.6K - $41K,$30.7K - $491.9K
https://yt3.ggpht.com/a/AGF-l79nJbLA5YhixC8ooGc6NhENb1sNM5s5K8TJOA=s88-c-k-c0xffffffff-no-rj-mo,ET Fishing,469,"250,694","85,987,752",US,,"Oct 5th, 2017",A-,"66,180th","43,343rd","1,306th",$3.6K - $58.1K,$43.6K - $696.8K
https://yt3.ggpht.com/a/AGF-l78S56iv2opNh-dXfdfNwp24jetodCGOAHN5yg=s88-c-k-c0xffffffff-no-rj-mo,YummyToys,9,"3,250,490","390,882,438",US,Entertainment,"Oct 26th, 2012",A-,"2,866th","8,051st","1,307th",$743 - $11.9K,$8.9K - $142.7K
https://yt3.ggpht.com/a/AGF-l7-LGlMrhaogoSkDxbyeJqANl-nEY0hWE60Adg=s88-c-k-c0xffffffff-no-rj-mo,Twins & Toys,113,"2,618,327","1,234,347,372",US,Entertainment,"Jul 13th, 2015",A-,"4,024th","2,347th","1,308th",$12.6K - $201.1K,$150.8K - $2.4M
https://yt3.ggpht.com/a/AGF-l7_mB38bEGfOr7WpI8ZPStxPKqSx0VuJD4Usgg=s88-c-k-c0xffffffff-no-rj-mo,李子柒 Liziqi,90,"5,798,869","684,379,404",CN,,"Aug 22nd, 2017",A-,"1,173rd","7,375th","1,309th",$23.4K - $373.8K,$280.4K - $4.5M
https://yt3.ggpht.com/a/AGF-l79BQDaMDYksVB9xQ9T1dtf9UddUjnVeArT8hQ=s88-c-k-c0xffffffff-no-rj-mo,Kuplinov ► Play,"5,228","7,360,493","2,832,599,844",RU,Games,"Dec 23rd, 2012",A-,777th,680th,"1,311th",$17.1K - $273.8K,$205.4K - $3.3M
https://yt3.ggpht.com/a/AGF-l78RdSlB2t7EGY08qAAQN1TB8feqeZKVkIMVhg=s88-c-k-c0xffffffff-no-rj-mo,ArkivaShqip,"7,438","3,220,071","4,807,358,757",DE,Entertainment,"Dec 30th, 2009",A-,"2,948th",287th,"1,314th",$15.5K - $247.6K,$185.7K - $3M
https://yt3.ggpht.com/a/AGF-l7-smbTi8hh2qs6CL_riamZsiuwveqCVrHf-Ew=s88-c-k-c0xffffffff-no-rj-mo,Funny Vines,189,"3,295,924","903,713,341",US,People,"Oct 11th, 2016",A-,"2,898th","3,489th","1,315th",$12.1K - $193.6K,$145.2K - $2.3M
https://yt3.ggpht.com/a/AGF-l7-aOeiF2a5P-9hX1YGB5kZ5NsP7ARerOidKmA=s88-c-k-c0xffffffff-no-rj-mo,水溜りボンド,"1,730","4,049,387","2,669,521,017",JP,Entertainment,"Oct 6th, 2014",A-,"2,028th",722nd,"1,316th",$13.7K - $218.6K,$163.9K - $2.6M
https://yt3.ggpht.com/a/AGF-l7-Xsgq6CqUL6rvmwVCKuo5Wl7C8Md_1thHIIA=s88-c-k-c0xffffffff-no-rj-mo,Magnetic Man,74,"1,210,429","274,268,748",US,,"Aug 28th, 2018",A-,"17,788th","836,099th","1,318th",$9.6K - $154.2K,$115.7K - $1.9M
https://yt3.ggpht.com/a/AGF-l79aCht_GZXpCXGxD86gI8ohBbsvPIgqSvlJSA=s88-c-k-c0xffffffff-no-rj-mo,El Chavo del 8,657,"3,432,337","1,967,042,349",MX,Comedy,"May 16th, 2006",A-,"2,668th","1,216th","1,319th",$21.4K - $342.9K,$257.2K - $4.1M
https://yt3.ggpht.com/a/AGF-l78CdXNRtD2KJyPDxgeVuJPN7et5aGLvc8ChkQ=s88-c-k-c0xffffffff-no-rj-mo,"Animal Aid Unlimited, India",247,"4,099,260","1,145,529,893",IN,Animals,"Aug 2nd, 2008",A-,"2,016th","2,372nd","1,320th",$8.8K - $141.4K,$106K - $1.7M
https://yt3.ggpht.com/a/AGF-l7-1PwQv5xyzPy51JDH1aeVwKHsbUqTYeGqufQ=s88-c-k-c0xffffffff-no-rj-mo,YOUNGOHM,21,"2,517,509","728,263,668",TH,Music,"Feb 5th, 2015",A-,"4,244th","4,814th","1,321st",$7.5K - $119.4K,$89.6K - $1.4M
https://yt3.ggpht.com/a/AGF-l79aHM6iioYlNYQgUucvBwFY-O4iOIEpnVpcFA=s88-c-k-c0xffffffff-no-rj-mo,뽀로로(Pororo),"2,746","3,110,651","4,154,799,218",KR,Film,"May 26th, 2011",A-,"3,131st",349th,"1,322nd",$23.3K - $372.9K,$279.6K - $4.5M
https://yt3.ggpht.com/a/AGF-l7_1OD-GJ_0SI1KXoBBknPJicy-garMFlG5qPA=s88-c-k-c0xffffffff-no-rj-mo,National Dastak,"14,323","3,103,177","731,047,380",IN,News,"Sep 16th, 2015",A-,"3,133rd","4,357th","1,324th",$6.3K - $100.9K,$75.6K - $1.2M
https://yt3.ggpht.com/a/AGF-l79cVXYhGF0eQrwn1WhAFTMHKLpxXxwZ956OxQ=s88-c-k-c0xffffffff-no-rj-mo,Kızım,961,"1,003,334","572,328,629",TR,,"Aug 5th, 2018",A-,"15,043rd","5,288th","1,325th",$5.3K - $84.1K,$63.1K - $1M
https://yt3.ggpht.com/a/AGF-l7-lg-LktOQ8hk0Ftl7cExrm5yFuC4tTSlubFg=s88-c-k-c0xffffffff-no-rj-mo,DED,737,"4,370,308","1,022,236,121",MX,Entertainment,"Nov 25th, 2014",A-,"1,815th","2,935th","1,326th",$12.2K - $194.9K,$146.2K - $2.3M
https://yt3.ggpht.com/a/AGF-l796LVi_D7GmM6qry9J--ZeR2XCwIPWY64u9eg=s88-c-k-c0xffffffff-no-rj-mo,La La,68,0,"382,920,115",IN,,"Nov 4th, 2016",A-,"28,740,931st","8,357th","1,327th",$4.6K - $72.9K,$54.6K - $874.3K
https://yt3.ggpht.com/a/AGF-l7_4ZNOcFzc46z06TjbvCRlk5sEayaYTwavsBA=s88-c-k-c0xffffffff-no-rj-mo,ZonZon - Songs,94,"845,567","115,187,510",US,,"Jun 19th, 2013",A-,"83,171st","614,062nd","1,328th",$389 - $6.2K,$4.7K - $74.7K
https://yt3.ggpht.com/a/AGF-l7_T_V7KBtmbhmPzt-L-uvLjTQwN83OJHv8DbA=s88-c-k-c0xffffffff-no-rj-mo,Flow La Movie,31,"5,971,281","2,345,807,666",,People,"Nov 7th, 2013",A-,"1,088th",902nd,"1,329th",$19.6K - $314K,$235.5K - $3.8M
https://yt3.ggpht.com/a/AGF-l78hiHVGK8UKwKdS1skqApGKpzNZg5muiGwBrQ=s88-c-k-c0xffffffff-no-rj-mo,Emergency Awesome,"3,902","3,185,826","1,294,074,737",US,Entertainment,"Oct 12th, 2012",A-,"2,989th","1,941st","1,330th",$7.5K - $119.3K,$89.4K - $1.4M
https://yt3.ggpht.com/a/AGF-l79ut2OSNaJbW97U6eXg2z16H6sW02BPjxdTKg=s88-c-k-c0xffffffff-no-rj-mo,Gaby Kids Song,32,"2,175,953","419,270,963",AU,,"May 21st, 2014",A-,"3,418,872nd","7,493rd","1,331st",$2K - $32.7K,$24.5K - $392.1K
https://yt3.ggpht.com/a/AGF-l7-_HnYRjWLDj63gMaJXQyjYhJNFw5A3Xdy27Q=s88-c-k-c0xffffffff-no-rj-mo,Ortho,63,"1,696","66,437,910",US,Howto,"Oct 6th, 2007",A-,"2,963,794th","3,295,844th","1,333rd",$1.4K - $22.2K,$16.7K - $266.9K
https://yt3.ggpht.com/a/AGF-l7_N_MFRJHOt9VPSwh-o_G5KbpZnO6Y2JT6DaA=s88-c-k-c0xffffffff-no-rj-mo,FAMA JAMA - Hola Niño,53,"5,089,826","1,137,465,519",,,"Jun 21st, 2017",A-,"1,454th","2,511th","1,334th",$10.1K - $161.4K,$121.1K - $1.9M
https://yt3.ggpht.com/a/AGF-l78BrSQtMhnGOBoboQ2llDAdEya1EULU8HWQKg=s88-c-k-c0xffffffff-no-rj-mo,FaZe Rug,"1,474","13,121,591","2,615,781,252",US,Games,"Jul 12th, 2012",A-,276th,778th,"1,335th",$25.8K - $412.5K,$309.4K - $5M
https://yt3.ggpht.com/a/AGF-l7-yi7M7SKzLqaaKMNjPGmy3JmcwNxhhnRfcEA=s88-c-k-c0xffffffff-no-rj-mo,Jane ASMR 제인,461,"2,401,471","446,480,330",KR,People,"Nov 17th, 2012",A-,"4,782nd","8,451st","1,336th",$28.3K - $452.6K,$339.5K - $5.4M
https://yt3.ggpht.com/a/AGF-l7-WsojnYFxDcedOa8bR-bFjBvdIj0JmD-waqA=s88-c-k-c0xffffffff-no-rj-mo,Tamil cinema,"5,308","3,026,608","1,261,577,257",IN,Film,"Aug 10th, 2015",A-,"3,273rd","2,281st","1,337th",$16.2K - $258.5K,$193.9K - $3.1M
https://yt3.ggpht.com/a/AGF-l78nZNUBO0OFHKKUuMak0fMSzu9YurxTkleYig=s88-c-k-c0xffffffff-no-rj-mo,Toys and Fun,"1,432","2,645,016","2,068,846,749",TR,Film,"Jul 7th, 2015",A-,"3,924th","1,009th","1,338th",$5.5K - $87.7K,$65.8K - $1.1M
https://yt3.ggpht.com/a/AGF-l78gFhEKm4AAdvMJWL9NmShrTim81kTFfnVNeQ=s88-c-k-c0xffffffff-no-rj-mo,Urka Tv,374,"398,800","155,242,349",TR,Film,"Nov 22nd, 2018",A-,"39,305th","564,572nd","1,340th",$3.7K - $59.5K,$44.7K - $714.4K
https://yt3.ggpht.com/a/AGF-l79np8F-JsckSUmxeFB04ph20Ve8BhaX5XaC5w=s88-c-k-c0xffffffff-no-rj-mo,SUNDRANI,"5,386","2,210,310","1,369,356,217",IN,Entertainment,"May 22nd, 2009",A-,"5,216th","1,976th","1,341st",$14.3K - $228.4K,$171.3K - $2.7M
https://yt3.ggpht.com/a/AGF-l7_vTcYz4yOfENNV740i0uYMbrc3ZzPLJdYZAw=s88-c-k-c0xffffffff-no-rj-mo,Flamingo,951,"3,401,418","1,246,156,831",US,,"Jul 6th, 2017",A-,"2,712th","2,550th","1,342nd",$26.2K - $418.8K,$314.1K - $5M
